cbg,cost,H_Area_of_store,R_Percentage_of_Visits_by_brand,J_POI_count_where_store_is,K_POI_diversity_where_store_is,L_Demographic_similarity,G_Distance_between_cbg_and_store
360050002001,0.7800016397942193,1.9045800968194762,13.674504793165326,14.771771460670688,4.547545255978917,10.398551751574917,4.447760025279532
360050002002,0.8303308815007361,1.254745164731542,9.46434851571308,14.46661036684452,6.123548687621703,12.425597216949935,6.671865535111497
360050002003,0.8691742024794588,2.2953002942737815,10.389490922244956,14.817588214684173,10.310362316670826,12.916794478899249,7.3022786918350215
360050004001,0.7036647550895576,9.820225735502495,2.1535587740044106,2.359795657717939,4.906673309879924,2.0720956669491497,14.85115260525005
360050004002,0.8909116367822575,3.703029991813768,11.063823478133166,13.984036107963703,1.9959474882959842,6.081189570112558,4.136331990285562
360050004003,0.9465487639850827,1.3478034351690749,4.022581144157499,14.765803542205518,3.4186677718913656,5.310673711631139,4.246887379416581
360050004004,0.8467981220789134,6.760025649085122,12.734112964775285,1.0206949530115388,1.9292738021970877,1.5664226222696342,11.373820479571659
360050016002,0.8810228699607867,1.0292023544673818,2.681452352186065,14.036071455201906,2.7963724009511055,4.751554769447833,6.856566657522162
360050016003,1.0113216187752596,14.032999279253978,14.441866802033415,6.549551012280919,2.374048249653998,12.157470893002987,6.824991409076567
360050016004,0.9719664956279109,4.57152626154858,1.120199500829135,5.631197808849588,12.66423421175838,5.9506506161436175,8.696373779220878
360050019003,1.0125464210608195,7.77844939108331,11.677156881320638,14.672803446849741,7.8101602720709495,9.45827271106177,9.144171701660074
360050020001,0.8653879867673175,1.3004198408941592,7.982561861364045,14.895299415853447,3.647458540349378,1.75028128844973,5.924125724264158
360050020002,1.0108320304089453,14.53232435690808,14.853359654357174,8.878260281831762,3.9025078365384895,13.879345001061766,9.810683228860018
360050020003,0.7966801514719787,2.253823987166305,11.895751206250619,14.891762613013812,2.4460078949747057,5.919215603310089,4.628529181174746
360050020004,1.0102621971324433,1.8630105857260837,3.5992367192558383,4.05446355293466,8.325550694104338,11.716885856525494,14.370884461432773
360050020005,0.912968139143554,8.651001707185701,6.241593007495185,1.2065809260321534,10.412884858987617,7.298071294462486,10.755158458156592
360050020006,1.009090697801076,10.659754585488187,13.128360847819195,14.587665480690758,11.88590348180199,12.288388372798035,2.254248765731313
360050023001,0.8505869174480603,2.1654092667810922,12.915372501075847,14.37237020819535,1.5318997327601203,8.317574169165978,12.260551189516889
360050023002,0.9987199157206064,13.079372806759476,1.7034765209338474,6.539297344427176,4.26265670833336,8.026240362166597,12.801932838824557
360050023003,0.7733963182238921,13.149573579606148,14.12102959050521,11.892740824899434,8.471756909327892,7.740199406867529,6.163304425464482
360050025001,0.6855800988720706,11.34105125738928,10.904258201604565,8.72715082926857,11.800347896899577,3.4348284900594535,13.598225890907134
360050025002,1.0139137017690885,13.846484925714165,11.388998743318286,1.5065847164918722,12.486852154770194,14.5368005809003,3.5948808952646765
360050025003,1.0080153637041407,10.952994162892308,6.371466910940459,14.78560090576341,7.626129243236171,9.54703685925707,11.023237193438256
360050025004,0.49197038687599826,14.002996006809926,1.352300931094689,1.0136407929268927,4.950669220436239,14.671836558421738,13.951536312101602
360050025005,0.7688993135945847,14.164872628222406,13.817126022520506,1.4288212090799632,8.0550584072253,7.87532300659627,11.484483578503252
360050027011,0.9070819505798433,11.114485029989751,12.597317280657956,7.589488901803091,5.98276954881177,10.531840672065478,8.640863579527537
360050027012,0.8226062502796946,10.640673638061044,14.124123773653617,8.280335835230765,4.391444575115564,11.370123115709772,3.829009396513917
360050027021,0.7972890682053277,11.778895867094676,13.680389344460764,7.327479494078137,3.755908441300864,8.752903361609881,1.0198464386022876
360050027022,0.9719083568272443,11.541651525596729,1.3228795212019664,3.476592653128088,5.214172665384178,13.657711463100092,10.149876020397599
360050027023,0.9542733357140394,12.619263693968675,1.3902015958138492,3.5811193960724115,2.002516536988021,11.318194404149994,12.629878468895365
360050027024,1.0140444714872048,1.2869890516597415,4.895815553887244,7.016106096533484,14.623051361973218,13.300183723777815,14.68067757242587
360050028001,0.7888325113792424,6.2665858005814865,14.574322081461192,4.205710088404807,3.6512583485542507,13.23449181374669,10.325667692677348
360050028002,0.8471799253089459,8.886636119317215,2.633297834608365,5.551620295250501,2.0004068602428386,6.858192987031596,14.72445334845856
360050028003,0.8712721269460251,14.569093600292184,14.917946371747618,10.994941199497994,2.9976040439280425,6.308219002224661,14.264258436289282
360050028004,0.9696099163446309,13.714603505183248,12.977835407317217,1.1558610409740186,5.52525666245424,6.147144593538423,11.17636700856831
360050031001,0.7811842880826987,1.3909078442970733,1.9268408565946133,3.973189079527707,1.8773878752900997,5.119648784605995,7.61318789946062
360050033001,0.9431731843061952,1.3366261501122303,2.6963329913785836,1.121069169330994,12.419699982767522,2.7775446750062995,13.8989895098175
360050033002,0.8687857166350389,9.915377932717409,12.59331447343544,8.115775334160933,2.119729413431715,10.984190082155054,5.309957005303017
360050033003,0.8340580831461732,13.617064731731816,14.639519430125468,11.410895423144224,4.969867428517498,7.802849697623721,5.231944533045516
360050035001,0.870188229898322,1.880439438485468,6.290788865317387,7.599623818943612,2.7856561215702484,13.680040606069223,12.092782531811666
360050035002,0.8747668124215184,14.889422453229093,11.145867373954701,1.1146489748584913,10.824784368940442,8.0264481726135,11.699791373985267
360050035003,0.8548048393453085,5.377389767027964,4.352615956763071,4.00193422835677,14.148461489853089,7.044976540894623,12.527935684121438
360050038001,0.719610288760967,1.0348103552268952,6.23614108348065,14.360465743661393,1.8774531844131603,11.989176466261917,7.631417874707552
360050039001,1.0125918352441527,10.234220625153903,4.051024477918838,14.414387705508528,7.4378688821978365,6.334197226350014,10.833189581556098
360050039002,0.7811453920599225,2.7165068996159984,5.245936593004718,6.754060989182978,4.048927785957105,11.865664048804106,12.163379464623546
360050039003,0.7015919930971108,12.671838652622377,6.758550594367598,1.81115670836353,9.169344038622238,7.046407568673036,2.506986977081295
360050039004,0.7580133261537125,3.021034831138035,13.128199779574956,7.342298553452254,14.30097477466141,9.386529157439249,12.923652600202384
360050040011,1.012679211966608,9.728561211267966,9.904460686412836,14.84363856181516,7.0570437209808246,3.105455234896915,2.239303118898846
360050041001,0.9321515287989459,1.8906905455599454,12.952377075178688,1.623566053055379,11.884030595006681,5.1688872969929704,4.138727008659487
360050041002,1.0201839141183187,10.874399376031544,7.195489478149455,14.335430227290018,10.557697895586948,4.552446982628426,11.357646241346416
